,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Price
10,0.04075679491284601,0.15873923672906137,0.3360648604224728,0.45854907249228716,0.5003209279615463,0.43278778904978016,0.9124926721782468,0.6830781779551464,0.18806117793638097,0.23769487470768985,0.36111545216563984,0.9810619510178802,0.4956051505403811,0.22222222222222227
11,0.01417657513557673,0.14548779959027214,0.33203176521857386,0.4943609601238183,0.5344720553503283,0.42542078412291656,0.8137825697121576,0.5492615370015168,0.18751893142585147,0.2401704225470293,0.274652469504061,0.9937599048572796,0.29137813384406913,0.3088888888888889
12,0.038114248632410946,0.1473688117382288,0.28421705723064394,0.32224751441390886,0.4753115952366112,0.383091744759603,0.3629646228915609,0.3710497274118781,0.20419796905409704,0.24109496922425594,0.5180354842039532,0.9780243681981946,0.4155461975440447,0.3711111111111111
13,0.032471791218364326,0.04823677855108955,0.31789905435588295,0.28191955822910897,0.5621472151224797,0.6781448986822551,0.6113152617669934,0.5243023455091714,0.22420051634293392,0.23117945050865235,0.8170251154132763,0.993283304228963,0.2421813934051737,0.3422222222222222
14,0.03936992214122411,0.02058275520912152,0.3076848332634122,0.5466452721825533,0.4246114546556789,0.5392716979867118,0.8293458801599735,0.35257166731064615,0.20575135749773135,0.23030648205413146,0.7656983444256061,0.9486378904892901,0.21993302398168374,0.29333333333333333
15,0.02999988289850753,0.0013863732902189181,0.3434340645509051,0.4947355969561668,0.42304257429187775,0.3243098605108408,0.5510956500890809,0.3335419721262153,0.10956786139232302,0.233160935758632,0.7605518312898828,0.9851010898247996,0.18940029790217,0.3311111111111111
16,0.03613888765410127,0.010723075279233985,0.30179471322644397,0.3918329472253786,0.6002652423906568,0.25380388056049924,0.2703444696971513,0.3521322358205603,0.13010827112711734,0.23181183214406037,0.6967182967326044,0.9640381830140992,0.14470476673251811,0.4022222222222223
17,0.04448499290335624,0.03354782673611316,0.3293265244680013,0.3800965289588516,0.7639474289266719,0.4884267877119241,0.801253028281012,0.3340578923912292,0.17620168909442038,0.22812706595735438,0.7478371386377709,0.9699015972665341,0.35370268208995054,0.2777777777777778
18,0.02960178735311483,0.02542826278805746,0.27416593885042356,0.34366095499563337,0.37430692400255433,0.407398345036108,0.35131340683186085,0.3248708717802835,0.16714127676777105,0.23237240492383632,0.7455643323289798,0.7221728977175703,0.32866661201101255,0.3377777777777778
19,0.02212986478121015,0.03563854527479127,0.3134608771859127,0.35415827255753685,0.3374554885546805,0.43791633069863506,0.6732008804903317,0.1991780133526674,0.18414061109655647,0.2312030229580399,0.7121580499735918,0.9765425783678492,0.31024012850964433,0.29333333333333333
20,0.04018572221223383,0.027202170759773887,0.36368780607674484,0.7901144799842987,0.44819460408146505,0.29783097905074113,0.964072763609904,0.25488351940530335,0.16383996365048184,0.23461706521933984,0.7814603127788792,0.9418033253478586,0.5254694017591582,0.19111111111111112
21,0.051752184600760164,0.038590702954587656,0.3594541588357456,0.6896040843866336,0.21018059612263293,0.3273760032047088,0.8784370368273274,0.4158574214456329,0.2078342195195554,0.2332052883020555,0.7241899559185141,0.9834334667297295,0.3683795781295742,0.3244444444444445
22,0.041961325617985726,0.030521103677487185,0.30971848569790494,0.25534099978811764,0.3566043351908714,0.29323509236254924,0.906717318097272,0.22821404610703677,0.11666037290845736,0.22865167177362994,0.802623904808533,0.9903843385869537,0.49275517093834875,0.22666666666666668
23,0.0298887744050982,0.018491073886176213,0.291463963213366,0.4446822063933654,0.3172144959147608,0.518316146495853,0.9987757284239913,0.5022828016853017,0.1815887191193453,0.2321398304684797,0.7407866942639163,0.9862582097828853,0.48035300410516557,0.21111111111111114
24,0.055412290877327124,0.02778333950662551,0.2885677364178019,0.43060917552620265,0.5985328670243659,0.4191564460569375,0.9217830603884659,0.3358422308039248,0.13871745489242313,0.23061317018359467,0.8028919523510004,0.9891880865415819,0.45509261831070585,0.23555555555555557
25,0.0464821743428989,0.03489015518085812,0.3543771051363708,0.9050609902898814,0.48309387083494304,0.3681354763959807,0.8435769916581197,0.41865983089379655,0.22065096465913075,0.22925605790142783,0.8030348924578191,0.7564415518997618,0.42212451276307744,0.19777777777777783
26,0.04460992736828451,0.03261598214359156,0.34409541077656625,0.37630975790110005,0.504110419168451,0.3391507457489224,0.8794377807938032,0.4316776739517658,0.1384861356245559,0.23326421221378896,0.8219527383194208,0.9420292019889132,0.39889173869646566,0.25777777777777783
27,0.05282693910264913,0.018380552467937933,0.2891671641065205,0.44974839450500737,0.44969419192655374,0.4018013008413071,0.8723722884802891,0.3497830901959774,0.15037506507559492,0.22709898430622283,0.7532591902442828,0.7629571801129034,0.44042086797413554,0.2177777777777778
28,0.04751572753425299,0.028251434486949018,0.42137326726609886,0.5664839667192686,0.5598927955442776,0.3690322776341181,0.9191228229478597,0.40997584488168287,0.159770301041695,0.23083824015532345,0.7263257153773812,0.9777540186110621,0.32644824382667786,0.29777777777777775
29,0.06063684554198129,0.022932470339149184,0.39426218839732313,0.22376390718429062,0.4225036939599076,0.5051317398798623,0.8394183047235592,0.4007350204637673,0.17466430324725962,0.23133981517968066,0.7213250855513469,0.9456470706944209,0.3071670801511061,0.35555555555555557
30,0.0296442498450587,0.023949619421000264,0.35436217230120576,0.4751353652971397,0.3655209515381905,0.35668446212128674,0.9109097481519124,0.3078042994350974,0.19417751179499018,0.23033982908184786,0.7605959922857516,0.902536347956657,0.6256350907048305,0.1711111111111111
31,0.04648896680092437,0.030021741889842787,0.30951673215381614,0.4860044760766741,0.8371777746180994,0.534854422033693,0.9783649803300234,0.49092386997984955,0.14252070298988362,0.22782173107081533,0.7665908603970369,0.9421535571710359,0.2857963526814935,0.21111111111111114
32,0.030482457984991645,0.04066119492823718,0.339450497742499,0.4199374096632164,0.4899360124365789,0.4596875234369758,0.7953382164383499,0.2858496329584716,0.14729575204583084,0.2306689896683593,0.7545547244829339,0.5797352106002923,0.7396901223642738,0.18222222222222223
33,0.03224397113004048,0.03586904630407063,0.347107473392245,0.2023998813155356,0.43911186486751824,0.37845649970862577,0.9218863015580964,0.3734583669710191,0.17294901769018556,0.23139528941429838,0.8530526277957421,0.9047152927314565,0.4566014796280443,0.18
34,0.07029091693456968,0.02721399735304592,0.34546995608215875,0.5339581230686127,0.8507814886934648,0.3681510961646948,0.957769978874033,0.21231978427505396,0.18251981149298396,0.23237771293760584,0.7996999656447453,0.6222519504794928,0.5121805467841902,0.18888888888888888
35,0.06076466629032221,0.026139089786881342,0.2337156282229911,0.7167088371413692,0.3704734857567414,0.4749633547428303,0.6663092652085167,0.3695108906580878,0.17093850741585545,0.1750734023214004,0.5867615614976895,0.9924199533421313,0.16706444536395135,0.3088888888888889
36,0.04851547530033083,0.022550831795218308,0.15906098594410592,0.4600213528069375,0.572231385869643,0.5661668296206079,0.579554653006663,0.31737730844336187,0.17956005059553232,0.17547912177268338,0.6938312917048266,0.9479040512309417,0.25329769864366486,0.33333333333333337
37,0.032924630675180366,0.019567898643648052,0.33015328725764564,0.5060786495544851,0.4842018666157796,0.43261600659785376,0.40451628986048666,0.37684883949799675,0.24844149788058895,0.18006680629577948,0.6574709278391464,0.996130148316033,0.17692168653421533,0.35555555555555557
38,0.035643322785183514,0.031384777116475374,0.23611284173437166,0.3337128755661948,0.19896677114522235,0.41462660950350066,0.27499172436603075,0.30696364189539,0.20193991910048148,0.17704187939280386,0.641425724057997,0.9858671253718517,0.25774990892557853,0.43777777777777777
39,0.033448824613577545,0.7415105874736653,0.10443990587956774,0.44523942761454577,0.6275269288549342,0.5860565786688805,0.2035264621188999,0.507732743733826,0.16552521794798775,0.12518246642806213,0.5942207634865857,0.9901152083396985,0.0606153631016635,0.5733333333333334
40,0.03810317136836033,0.77193500450468,0.16143706078637624,0.30037397928664955,0.40451874205413635,0.5327569513645387,0.12186298934949849,0.3508893407006024,0.1172120608106481,0.12548940404899334,0.5716243902010736,0.9885221484390517,0.026147935175822194,0.6644444444444444
41,0.02997183023640786,0.02742090203968095,0.21681928121281435,0.7200254770673402,0.3192645196124755,0.3824328360355767,0.0,0.43272576736555407,0.13492575139467042,0.09378602985220624,0.6369021882719768,0.9695275111512541,0.17514082846981643,0.48000000000000004
42,0.03994662771204588,0.017711871250623307,0.33778648820121443,0.3531570322793244,0.6222013117695826,0.6228057284463657,0.05292347815912948,0.5212943246904278,0.1268207704918057,0.08953105614918072,0.5192135165493996,0.9574500460671589,0.09771395582134407,0.4511111111111112
43,0.026438492551230056,0.012617682548146002,0.3171225510120187,0.43458906463874086,0.14870113886550707,0.49400974956287186,0.03723176097097192,0.4187176287264571,0.12187109348428561,0.09133642099092981,0.5749670101922433,0.9842081389831964,0.16793205976277745,0.43777777777777777
44,0.025093240183274496,0.019987059055171646,0.3040602715213335,0.30626175155036295,0.374953840857972,0.3758039803215781,0.3630501961649233,0.5549114632191577,0.18059837040931004,0.09034816089322478,0.5516650673620966,0.9745251156432758,0.23366054491466082,0.36
45,0.021207444054465514,0.027200576684316625,0.26410641941650376,0.5139603461523075,0.3914740668573954,0.39725009236756353,0.3208036861267402,0.26054638358752275,0.13289222388271232,0.08938448648066166,0.38913549952198156,0.9965824030730025,0.2793797670311366,0.3177777777777778
46,0.050319109889839155,0.029675673461425668,0.2883601618888156,0.24496384420125894,0.6538403067044722,0.1821191039035926,0.3137212938152972,0.3972635103929642,0.14383499519409138,0.08737735956547243,0.70484933080929,0.9959608435618059,0.2963865994613961,0.33333333333333337
47,0.01559764707663333,0.025240539389963294,0.29441216231095,0.36983922115881174,0.4645897746743156,0.369376968302965,0.8281894171324838,0.5544451035442198,0.1416885404509295,0.08950526387703223,0.4707535061905965,0.9874950414675222,0.4571377432889707,0.25777777777777783
48,0.006556983240510961,0.027856281247179964,0.2854321066312237,0.21676553612025756,0.35366511207888346,0.22455530848811073,0.9417983985499523,0.5608123983710813,0.18009035796685652,0.0895115271942889,0.5096398593976483,0.9903889292401516,0.798918235552121,0.2088888888888889
49,0.026208947377024353,0.01278501001356005,0.2944829044535518,0.5150865513256695,0.36125112484329674,0.5619551067633513,0.5788471562899411,0.56802362080413,0.1377454346537843,0.0898469457873205,0.4826746704941567,0.9912224299088865,0.39329947907315416,0.32
50,0.02964545140619216,0.2225735350535776,0.194660264538084,0.32787999585145833,0.16270521672198926,0.7312315410081067,0.4318002176679069,0.6332367070636721,0.11064261398932436,0.10908494872693042,0.4723769950444592,0.9870023017605016,0.29407450051848416,0.32666666666666666
51,0.026900394099960125,0.22099280347511527,0.19111759005253878,0.5052177766185043,0.39504038633330696,0.18026681517520465,0.5942694986852977,0.5984789217129449,0.08274709613941497,0.11029832729977024,0.5303481470283227,0.983772117635488,0.282920718588138,0.34444444444444444
52,0.03587440868858337,0.2252539518489691,0.2371841725673152,0.8296579136447317,0.4304271832371619,0.5852705311856041,0.18625639613556091,0.5735236213138047,0.10937170186612766,0.10870259883782996,0.4176400451028133,0.9929219727494671,0.12501144115444518,0.4444444444444445
53,0.02441669653231948,0.22968701680013331,0.251800597658924,0.43566672678351626,0.3469048021625316,0.4361579644618027,0.19475294675120927,0.48291811300642035,0.16457676236710708,0.10876799243240348,0.4650416755530704,0.9906483230118295,0.1983126473169504,0.4088888888888889
54,0.024877025276864174,0.7495397270811146,0.1824791901624043,0.6078652521312629,0.4063733580696226,0.5782614859704129,0.4485731010584356,0.5284638656973061,0.10853410543292327,0.5409400995855969,0.8960579889458938,0.9957728304296375,0.4055966888670446,0.3088888888888889
55,0.027928430324069324,0.8852087868540157,0.13562001779311583,0.25170783171179106,0.6834156770018609,0.5410260748896851,0.19756214912982653,0.6938563973349602,0.2574797411520624,0.07673329587421496,0.473423735493264,0.9893375728800915,0.12924183144970394,0.6755555555555555
56,0.02152825784086674,0.8465639808491754,0.051213819249840045,0.6027148060824477,0.30006074365289725,0.5952065438884848,0.34682156697424094,0.7028804059021944,0.08097429747946414,0.24334058679829978,0.536847407747169,1.0,0.12241599804407774,0.43777777777777777
57,0.04698460689508402,1.0,0.056648036200574146,0.6509204093059932,0.48565021397731556,0.3852001201638861,0.386237775544831,0.6636071679791448,0.17814013684177546,0.13346417900372842,0.24355271948212115,0.9818200141941196,0.056983958132394374,0.5911111111111111
58,0.0472985942226086,0.27129136832343037,0.222239015193997,0.5607605996775931,0.37029611826638686,0.6198783028154,0.25850215698756107,0.5860172326365121,0.2919734830023661,0.18780758389721025,0.5890682856776426,0.9788410122583081,0.18328264896126775,0.4066666666666667
59,0.04298012186239934,0.26464613945822,0.29282087375113874,0.4997916560771752,0.7407531664323386,0.3853996904659635,0.4389047736452217,0.5081797040436052,0.25439343503383066,0.18763575298960083,0.6873588233559631,0.9926328693121046,0.20070917888461304,0.3244444444444445
60,0.025699344444945513,0.2707814940131679,0.26707075725872315,0.4755492889797814,0.6686681693362506,0.36418030254890704,0.6401510852971258,0.5223723961896566,0.28857381082632294,0.18522339688721673,0.7200223425636092,0.9855260461924307,0.3125094504945393,0.30444444444444446
61,0.02654391272287663,0.2653843371791449,0.2437802828203236,0.5916875030084626,0.4801722048738832,0.3135306203219929,0.9150263820543507,0.5405982282062125,0.3369993401929288,0.18851445816212958,0.6851781768437768,0.9484774965605476,0.3509260524581446,0.24444444444444446
62,0.0372151873460779,0.26189013720310333,0.2501205984556613,0.3686673986641972,0.5148857283443814,0.6940202956932873,0.6455892646869191,0.6166726550747855,0.2685943941372799,0.18578806133128928,0.6917034723298097,0.9924931632355128,0.13088048144219963,0.38222222222222224
63,0.044528223012579866,0.27032964996145264,0.21133611576057204,0.7817821723370022,0.43231625297963727,0.42437792609582164,0.4050535930019858,0.5798439560500551,0.3011262742428426,0.1876071121830551,0.5794363184079723,0.9873076784854451,0.24189188092445685,0.4444444444444445
64,0.04074337186028938,0.1931383015369151,0.1166389724181536,0.2762710428027122,0.28390562029842853,0.6266233286690923,0.5665118079745672,0.7220756620756147,0.1548560910599044,0.0589209190400643,0.5769299262362841,0.9839667895504222,0.1568234100081762,0.6222222222222222
65,0.03175831874163942,0.8078619182261412,0.2100542414940777,0.48854176258254767,0.6860517494483702,0.5998562651692343,0.13670336850876022,0.4225698842914001,0.1552821380250478,0.28685915466662976,0.45995531978257786,0.9947571383708023,0.09259845638938148,0.41111111111111115
66,0.03539406614670426,0.8077872052928783,0.1177797642257529,0.6420054800406662,0.4192520438089153,0.22796420233983822,0.2982065576123307,0.6014643323493186,0.09718402634913302,0.2885104320358786,0.32265201754672773,0.9895424531957895,0.20656572091504963,0.32
67,0.045787317697033786,0.13852408372903097,0.3127390438367948,0.18149662496910418,0.5957547676782502,0.3660134278395573,0.2012452199744292,0.5696569468568796,0.1166793854517657,0.3015438248883055,0.48414500029302543,0.9879886711177195,0.18703502230292354,0.3777777777777778
68,0.034287255509242186,0.1452867298200542,0.2284583841260992,0.5380710547786379,0.2370242121454755,0.6054709336189088,0.337910649399382,0.5424465023518319,0.19518367994374825,0.30144963387494356,0.7732072080013727,0.9895743429778193,0.32254291235717397,0.27555555555555555
69,0.0582868537446084,0.1591237698495695,0.2502005679214696,0.6928334551423937,0.4936526455385736,0.22094497253152118,0.3204529570177608,0.49730248550700307,0.14418430307952607,0.3047560789618344,0.528253491024061,0.9900222127076994,0.17930130859568028,0.35333333333333333
70,0.03227261218168725,0.03560747786542395,0.37074823410164903,0.473342283480669,0.468325854848745,0.2773444492325389,0.03331440030427417,0.542538521414039,0.1718178855951425,0.22578693724096327,0.7428461339250676,0.9602252985093106,0.07825844345286119,0.4266666666666667
71,0.014124665238129719,0.05194246250771022,0.3981397050816462,0.10179926457789445,0.40046952100592814,0.736754001983797,0.14501096409334455,0.49504286108582635,0.03660448871852628,0.2283070092805924,0.5494039040042504,0.9471793672020707,0.2666263058628815,0.3711111111111111
72,0.0003868237186986159,0.029444092936626465,0.3997461913778158,0.7758914484088197,0.38660892831062055,0.3820988038166578,0.05233502015460012,0.49486003626385966,0.18813748988958454,0.2266957290359955,0.7183863797677241,0.9795642645706423,0.10362828360922133,0.3955555555555556
73,0.03966338322957547,0.04306375901146139,0.4046342437626269,0.22521668016457047,0.3079565313880395,0.5490537638594486,0.03869422407268919,0.3550068164764299,0.13206109049334888,0.22495004870655683,0.534362470239022,0.9441209524850853,0.13212776171805124,0.4088888888888889
74,0.013882787335846001,0.012342971812741884,0.46796920434295236,0.44100637505544843,0.5014587970509534,0.5825527703964168,0.036915799318082546,0.42826922626667363,0.2023100749672372,0.40377639312738617,0.6430769500089653,0.9851974807120046,0.19155885187553648,0.42444444444444446
75,0.04514787451543116,0.022878710010969007,0.44144825390201126,0.7104294478537638,0.6085118983423536,0.633951484069345,0.4327571075389747,0.2835407410676112,0.1785263365900407,0.4013076036918219,0.6233039823269324,0.9618191350141843,0.21839728058300417,0.36444444444444446
76,0.043034804419287066,0.03182710941237368,0.43861776493378474,0.562746809282132,0.5941043503085437,0.6616117401084183,0.7102108727370863,0.38230110048315197,0.2000644253442309,0.40684146561774664,0.629145230480989,0.9383743454698921,0.22450637641266286,0.33333333333333337
77,0.04399264339609364,0.03242012827789358,0.4906452688808086,0.4373004414430265,0.5626005183880783,0.4403437474682354,0.4302257617373672,0.27765220555974673,0.23246557541370444,0.40811916287191513,0.6650073744252285,0.9699611062174763,0.24640671405815673,0.35111111111111115
78,0.035942389389840124,0.03111086495853066,0.49981029381701914,0.5587707533139559,0.6935561555565151,0.5603905289174225,0.5230475488100584,0.4045699531683976,0.15926012829868494,0.4002693488084517,0.4987151901046307,0.9616234034006097,0.3056032713363612,0.36
79,0.019562298514827554,0.022288321697099576,0.49036141688520574,0.32789443060658935,0.3924552335075648,0.5108298908134197,0.34712195670413365,0.44011976250094886,0.201427001067239,0.4040653332236243,0.4342035921757992,0.9933230375520924,0.20396569074486956,0.34
80,0.049839953766540164,0.27143765180052837,0.2697022248672103,0.2579558688546909,0.6057309501643956,0.7652438615224404,0.3146391852261668,0.3727904170894891,0.2019817230803885,0.17870819139668498,0.5347923627657953,0.9933876403385083,0.16728153437065243,0.5111111111111111
81,0.022375364683890994,0.26513205929136935,0.20755063716073577,0.5313123575999221,0.569641289483722,0.6161334936456386,0.6725300078010727,0.543205657482537,0.14831390697346022,0.18478652728604134,0.7133386751212358,0.9923707650996874,0.14851046034912135,0.42
82,0.01204818290611074,0.28246157833167274,0.26903381808389587,0.30976078655154665,0.13959266604688453,0.46904433264620776,0.2926064881280422,0.5180255433729208,0.14094256988667664,0.1795128923956299,0.5711059502035696,0.9949701485884205,0.11716082209791784,0.44
83,0.03996553372173345,0.2852891962368633,0.2051473676928996,0.4651731080654989,0.5404444317122181,0.4716291469717772,0.4375626580513117,0.4513076706006409,0.13274024199017978,0.17782098936371488,0.7199852246253273,0.9745656185357647,0.1859219229451245,0.39777777777777773
84,0.039511607902734724,0.029114678848656858,0.20382507534765584,0.5583515202375704,0.26904870751102655,0.587275380759126,0.45837850984183004,0.4597020619711491,0.13069469641456302,0.11739492827579046,0.5545914315778981,0.9967621482530483,0.16358686200887246,0.42
85,0.023268350641061118,0.00510722710745605,0.23921253391047265,0.4460674599107043,0.3075130549587718,0.19649783695108586,0.5382140978422374,0.440214248529973,0.11420527115943116,0.11677897408208998,0.5490966533536614,0.9839294655189874,0.12458777341268673,0.48000000000000004
86,0.052471630056532687,0.031484989005502284,0.1927771329085814,0.36511467565096045,0.5172728321255424,0.45366685720514793,0.43125542316346066,0.4219070915123265,0.11818500181469584,0.11644945845920063,0.6550255043090147,0.9902237804091375,0.3444512379993569,0.3888888888888889
87,0.03202873640338823,0.027579428049757986,0.20637778894127906,0.5722399543761345,0.5171685586394031,0.4118532105571083,0.5577105370769214,0.3922309978960579,0.09514972693043583,0.1170157089476252,0.6983127921895138,0.988965046330851,0.21327212432723913,0.38222222222222224
88,0.025515737573153487,0.02570855520427263,0.10130496417469245,0.5464713038425973,0.4646326675135688,0.5379637599731715,0.8541901152696699,0.2978145921502507,0.08549626442780733,0.15717348287512295,0.5396649004619438,0.9908601920349793,0.14040556972672072,0.4133333333333334
89,0.01875601910666605,0.005922630374865116,0.1324786494267792,0.39146904869689636,0.4798022528496041,0.5131022232005285,0.6108660949785822,0.13371336434602252,0.14168334511882996,0.1593441763405315,0.6012429506442736,0.9930084498848232,0.1376392632397828,0.5266666666666666
90,0.03859303255116437,0.013959818218455666,0.1689425391793654,0.6550905248599663,0.8115826270206227,0.5576148437424586,0.6342940006952359,0.2308827308141046,0.13727850505954303,0.16091076704663582,0.40517046766604237,0.9848932389386275,0.24064554057983933,0.39111111111111113
91,0.01272125873730037,0.03635880714284463,0.10634741692995874,0.5993237171111927,0.717358487569792,0.4057372986405104,0.6931762767795466,0.29593204548094165,0.08356085764213396,0.16002492213921543,0.5805851400110229,0.9832658789730139,0.23650336419084173,0.3777777777777778
92,0.04083352678377926,0.29426861347823224,0.5398113311828896,0.5919577930068978,0.3522202382923748,0.4730324509274469,0.5143370490457264,0.38049149941805044,0.18898512143415452,0.16087768354329662,0.44138345339517016,0.9883202198276204,0.1790304824580661,0.39777777777777773
93,0.016146622361592065,0.29767216981225925,0.5424207555701404,0.36243986758571234,0.557232192432179,0.4903978914363029,0.26433792042388304,0.2478597493410421,0.08758566018044961,0.15929455868532377,0.6902413597071524,0.9888062754051673,0.10716420114833819,0.4444444444444445
94,0.029078394817706986,0.3063434309463948,0.5553933882528169,0.7022052910882658,0.5606002263953729,0.3482799477785092,0.7523990656612596,0.3404244194995196,0.11467508852643409,0.16134639106607146,0.6531097741106873,0.9934049053282233,0.24454252065641824,0.34666666666666673
95,0.029769091584213342,0.020641020532930553,0.15871639611633867,0.5000335000409176,0.6261469498903864,0.29577853019239414,0.5523764100730287,0.34303885430298503,0.058993788407011936,0.17230486607284928,0.5984639006194803,0.8968706032286472,0.15372963252386168,0.5199999999999999
96,0.02379507213072843,0.025812347789896453,0.12529955884702812,0.3526907121683447,0.51919039401524,0.3369762812554699,0.6592606338691259,0.3343319374699896,0.08549014061620412,0.17166652850573533,0.5761097405168727,0.9806927211663381,0.28282481334141135,0.36444444444444446
97,0.036792802684182814,0.03501556740367992,0.12385124460039576,0.5992031257414563,0.6868684496307391,1.0,0.7294470981247267,0.2728629891062371,0.08303878228084323,0.17336638736772397,0.5620313685924778,0.9915738205304875,0.06835417223657592,0.7488888888888889
98,0.014655888256901915,0.045327525897515576,0.19338776697986637,0.39159251223548946,0.4486357356206359,0.8364689858923298,0.33690017211717016,0.3561316897943205,0.15172143715699785,0.17177723951166174,0.5095602135281128,0.9857316377082551,0.05611067762458358,0.8622222222222221
99,0.03866536756580398,0.03985120540853808,0.18447363590452845,0.5489586035019035,0.4054249895116443,0.6739124352434067,0.6044574142476177,0.3335184438776105,0.09713762891703466,0.1704815941405568,0.6244980853777047,0.9965152816409163,0.11987302891605853,0.6266666666666667
100,0.05450599248335525,0.041543032460742674,0.40183821812251547,0.19654452431027009,0.5301193796842283,0.571531001481457,0.7976657923483866,0.2840761260295906,0.2088214701467712,0.37887801587804376,0.6979271854002831,0.9898950477551764,0.2660793405436901,0.5
101,0.028034884530312856,0.018460107429228725,0.3624672657552654,0.22367103313435466,0.6555312913858344,0.5294447450453155,0.6831604340117295,0.33593976152031507,0.2274341832075275,0.3755543407639455,0.8184527508780212,0.9877747856549783,0.1547709096966583,0.4777777777777778
102,0.031772358853772435,0.03539259501425897,0.3415405762083145,0.7460704115209247,0.16265493009443394,0.7275054372258762,0.8418484243712286,0.23245464762147122,0.20488419458031373,0.37595834135016054,0.9004385257016015,0.17695968700542977,0.20762546673712845,0.3022222222222223
103,0.06116530171817003,0.03716403059774051,0.3820821603654013,0.5732457864954567,0.48048106038554633,0.393004553978008,0.8600448120501751,0.34267932905212595,0.17987147275446022,0.3770280856568026,0.8087128603365511,0.9866322859891752,0.33978805050565,0.3177777777777778
104,0.05021266352071434,0.02102207266914419,0.36912327570076076,0.8792569067954799,0.5927204826696361,0.599623573298504,0.8762398068513857,0.33600565721062253,0.17965117773230702,0.37871317916122377,0.6451666526906386,0.978967294393268,0.2879252172235701,0.3355555555555556
105,0.023494945027986477,0.024402363007530015,0.3959629384038817,0.8281576130858318,0.38697613576507195,0.19798824533747145,0.9474950426903581,0.16493780414662956,0.1990860888957391,0.37661825322603343,0.7093547928642003,0.989208287783925,0.41238707134992264,0.32222222222222224
106,0.02278779625383627,0.019906666204479725,0.32466334131021446,0.3898131603243491,0.3268305742499535,0.49487102989429105,0.893742067877319,0.2625043124293042,0.19167935567591463,0.376456502739773,0.8796086148789405,0.988414350931692,0.417159265003115,0.32222222222222224
107,0.03744878508888471,0.02857753818335836,0.33784942438179344,0.6177216784543738,0.4179412649850858,0.458158066355657,0.8435014591297911,0.03755231533440538,0.21811658421801283,0.3786916821385889,0.7417489849382535,0.9722942680047812,0.3324892942130805,0.3422222222222222
108,0.04109203942794601,0.017443666732710566,0.280977176673669,0.40327262733981906,0.45365488901497397,0.46019271261408884,0.9493395461017544,0.18789475920018786,0.19776481225774573,0.3785740256904074,0.7608259638285159,0.9875079020907134,0.29669700082409783,0.32888888888888895
